"category","permissive","full_name","stars","license","language","pushed_at","url"
"eq_companion","false","Faizan-Khanx/Jarvis","5","UNKNOWN","HTML","2025-04-14T20:39:51Z","https://github.com/Faizan-Khanx/Jarvis"
"automation","true","IdeoaLabs/Open-Sable","5","MIT","Python","2026-03-07T14:43:22Z","https://github.com/IdeoaLabs/Open-Sable"
"eq_companion","false","Mahmud0808/Conversa","5","UNKNOWN","Kotlin","2024-03-20T20:48:37Z","https://github.com/Mahmud0808/Conversa"
"eq_companion","true","PP-Namias/Companion-App-AI","5","MIT","Kotlin","2024-06-07T16:35:58Z","https://github.com/PP-Namias/Companion-App-AI"
"eq_companion","false","RikhiSingh/CelebSavvy","5","UNKNOWN","TypeScript","2024-05-31T20:45:27Z","https://github.com/RikhiSingh/CelebSavvy"
"eq_companion","true","StackedArchitect/SaaS-App","5","MIT","TypeScript","2025-06-02T13:44:58Z","https://github.com/StackedArchitect/SaaS-App"
"eq_companion","false","Urvish0/Mental-Health-Chatbot-with-RAG-and-LLMs","5","UNKNOWN","Jupyter Notebook","2024-09-17T10:38:28Z","https://github.com/Urvish0/Mental-Health-Chatbot-with-RAG-and-LLMs"
"automation","true","Varun-Patkar/ChromePilot","5","MIT","JavaScript","2025-12-13T15:29:07Z","https://github.com/Varun-Patkar/ChromePilot"
"eq_companion","true","Xyroset/AI-Digital-Doppelganger","5","MIT","Jupyter Notebook","2026-02-22T07:31:35Z","https://github.com/Xyroset/AI-Digital-Doppelganger"
"eq_companion","false","ajinkyabedekar/MELD-A-Multimodal-Multi-Party-Dataset-for-Emotion-Recognition-in-Conversations","5","UNKNOWN","Python","2019-12-04T18:15:35Z","https://github.com/ajinkyabedekar/MELD-A-Multimodal-Multi-Party-Dataset-for-Emotion-Recognition-in-Conversations"
"eq_companion","false","arshad-syed18/Sarvo-AI-Assistant","5","UNKNOWN","Kotlin","2024-05-03T11:53:42Z","https://github.com/arshad-syed18/Sarvo-AI-Assistant"
"eq_companion","false","deveminsahin/starter_app_backend","5","UNKNOWN","Java","2026-02-01T22:59:00Z","https://github.com/deveminsahin/starter_app_backend"
"automation","false","disciplinedware/digitwin","5","UNKNOWN","","2025-12-08T00:58:23Z","https://github.com/disciplinedware/digitwin"
"automation","true","eng-rana-s/MemInsight","5","CC0-1.0","Python","2025-05-13T03:05:46Z","https://github.com/eng-rana-s/MemInsight"
"eq_companion","false","jballard86/frigate-event-buffer","5","NOASSERTION","Python","2026-03-02T05:31:13Z","https://github.com/jballard86/frigate-event-buffer"
"automation","false","jmanhype/instruktor","5","UNKNOWN","Python","2025-11-04T23:16:24Z","https://github.com/jmanhype/instruktor"
"automation","false","kiranimmadi2/AI-Agent-Browser-Automation","5","UNKNOWN","Python","2025-03-04T08:27:02Z","https://github.com/kiranimmadi2/AI-Agent-Browser-Automation"
"automation","false","lahadiyani/soami","5","UNKNOWN","Python","2025-06-19T07:16:10Z","https://github.com/lahadiyani/soami"
"automation","false","lcbro/lcbro-mcp","5","UNKNOWN","TypeScript","2025-09-14T06:24:00Z","https://github.com/lcbro/lcbro-mcp"
"eq_companion","false","mehedihasanmir/Conversational-Emotional-Support-Agent","5","UNKNOWN","Python","2026-01-09T19:46:57Z","https://github.com/mehedihasanmir/Conversational-Emotional-Support-Agent"
"automation","true","mrgehlot/iris-agent","5","MIT","Python","2026-01-19T10:35:48Z","https://github.com/mrgehlot/iris-agent"
"eq_companion","false","namburusiddhartha/24787-Project_Multi-Modal-Approach-for-Sentiment-Analysis","5","UNKNOWN","Jupyter Notebook","2022-01-17T22:13:49Z","https://github.com/namburusiddhartha/24787-Project_Multi-Modal-Approach-for-Sentiment-Analysis"
"automation","true","nazareai/NazareAI-Agent-Browser","5","Unlicense","Python","2025-02-10T20:21:21Z","https://github.com/nazareai/NazareAI-Agent-Browser"
"automation","false","niittymaa/Copilot-Ralph","5","UNKNOWN","PowerShell","2026-02-09T23:37:46Z","https://github.com/niittymaa/Copilot-Ralph"
"automation","true","omnirexflora-labs/omnimemory","5","MIT","Python","2025-12-01T09:32:09Z","https://github.com/omnirexflora-labs/omnimemory"
"eq_companion","false","raffa0001/local-albecortes-Killteam-imitation","5","UNKNOWN","JavaScript","2025-10-16T19:15:42Z","https://github.com/raffa0001/local-albecortes-Killteam-imitation"
"eq_companion","false","sakilk130/next13-ai-companion","5","UNKNOWN","TypeScript","2023-08-17T18:31:55Z","https://github.com/sakilk130/next13-ai-companion"
"automation","false","screamingearth/the_collective","5","NOASSERTION","JavaScript","2026-03-06T12:15:33Z","https://github.com/screamingearth/the_collective"
"eq_companion","true","0xClouds/Rose_Companion_App","4","MIT","TypeScript","2023-07-16T21:59:47Z","https://github.com/0xClouds/Rose_Companion_App"
"eq_companion","false","Abhi-shek1289/Elara","4","UNKNOWN","JavaScript","2025-08-04T17:51:04Z","https://github.com/Abhi-shek1289/Elara"
"automation","true","Aegean-E/NeuroCore","4","Apache-2.0","Python","2026-03-07T18:38:49Z","https://github.com/Aegean-E/NeuroCore"
"eq_companion","true","AkshitIreddy/convai-desktop-pet","4","MIT","JavaScript","2026-02-04T16:03:17Z","https://github.com/AkshitIreddy/convai-desktop-pet"
"eq_companion","false","ArkMaster123/pipecatemma","4","UNKNOWN","TypeScript","2025-07-19T20:07:19Z","https://github.com/ArkMaster123/pipecatemma"
"automation","false","BeelGroup/Guided-Learning","4","UNKNOWN","Python","2024-08-02T16:20:49Z","https://github.com/BeelGroup/Guided-Learning"
"eq_companion","true","BleuRadience/BleuNova-AI-Agent","4","MIT","Python","2026-02-25T20:05:27Z","https://github.com/BleuRadience/BleuNova-AI-Agent"
"automation","false","Demon-JieHao/WildAGTEval","4","UNKNOWN","Python","2026-01-01T08:57:56Z","https://github.com/Demon-JieHao/WildAGTEval"
"eq_companion","false","HamzaAmir97/lms_saas_platform_with_ai_agents","4","UNKNOWN","TypeScript","2025-06-26T20:12:02Z","https://github.com/HamzaAmir97/lms_saas_platform_with_ai_agents"
"automation","true","Little-Fridge/M2A","4","MIT","Python","2026-02-20T12:01:05Z","https://github.com/Little-Fridge/M2A"
"automation","false","MatheusPereiraSilva/dream-framework","4","NOASSERTION","Python","2025-12-15T19:19:49Z","https://github.com/MatheusPereiraSilva/dream-framework"
"automation","false","Mensterra/karo-sdk","4","NOASSERTION","","2025-04-19T20:15:18Z","https://github.com/Mensterra/karo-sdk"
"eq_companion","false","PrashantJaybhaye/AI-Agent","4","UNKNOWN","TypeScript","2026-02-22T19:39:00Z","https://github.com/PrashantJaybhaye/AI-Agent"
"eq_companion","false","RajeebLochan/Sweatable","4","UNKNOWN","Python","2025-07-18T06:31:50Z","https://github.com/RajeebLochan/Sweatable"
"automation","true","Raventune/Axiom_ai","4","MIT","Python","2025-06-26T16:13:30Z","https://github.com/Raventune/Axiom_ai"
"automation","true","RomanSlack/SimuVerse_Framework_MK3","4","Apache-2.0","Python","2025-10-09T21:32:06Z","https://github.com/RomanSlack/SimuVerse_Framework_MK3"
"automation","false","ScrapeGraphAI/scrapegraph-js","4","UNKNOWN","TypeScript","2026-02-18T10:15:15Z","https://github.com/ScrapeGraphAI/scrapegraph-js"
"automation","false","ShellyDeng08/rednote-analyzer-mcp","4","UNKNOWN","Python","2026-02-24T18:04:05Z","https://github.com/ShellyDeng08/rednote-analyzer-mcp"
"eq_companion","true","Vinventive/AIVisionCompanion","4","MIT","Python","2024-11-14T01:03:57Z","https://github.com/Vinventive/AIVisionCompanion"
"automation","false","WhileBug/CVEBench","4","UNKNOWN","Python","2025-05-02T13:02:23Z","https://github.com/WhileBug/CVEBench"
"eq_companion","false","Zzoay/InsturctEmotion","4","UNKNOWN","Python","2024-04-21T14:18:49Z","https://github.com/Zzoay/InsturctEmotion"
"automation","false","aprili1u/Fish-Network","4","UNKNOWN","Jupyter Notebook","2021-01-29T10:32:46Z","https://github.com/aprili1u/Fish-Network"
"automation","true","ben-spanswick/AI-Deployment-Automation","4","MIT","Shell","2025-06-05T10:16:39Z","https://github.com/ben-spanswick/AI-Deployment-Automation"
"automation","true","bettyandv/MAPLE-table-reasoning","4","MIT","Python","2026-02-03T12:08:05Z","https://github.com/bettyandv/MAPLE-table-reasoning"
"automation","true","borhen68/picoagents","4","MIT","Python","2026-03-02T23:34:04Z","https://github.com/borhen68/picoagents"
"eq_companion","false","buzagloidan/deus_project","4","UNKNOWN","Python","2026-02-08T18:38:09Z","https://github.com/buzagloidan/deus_project"
"automation","false","carvedai/exfunc","4","UNKNOWN","Jupyter Notebook","2025-10-06T21:19:23Z","https://github.com/carvedai/exfunc"
"eq_companion","true","cherylcy/FluenText","4","MIT","TypeScript","2025-10-31T16:10:33Z","https://github.com/cherylcy/FluenText"
"eq_companion","false","eatinghungry/FADO","4","UNKNOWN","","2023-02-07T10:05:44Z","https://github.com/eatinghungry/FADO"
"automation","true","elucherini/skyvern-client","4","MIT","Python","2024-11-17T18:21:31Z","https://github.com/elucherini/skyvern-client"
"automation","false","hozgur/living-agents","4","UNKNOWN","Python","2026-03-01T21:13:19Z","https://github.com/hozgur/living-agents"
"automation","true","innovation64/BMAM","4","MIT","Python","2026-03-05T07:28:03Z","https://github.com/innovation64/BMAM"
"automation","true","jarvis-raven/emergence","4","MIT","Python","2026-02-22T18:00:48Z","https://github.com/jarvis-raven/emergence"
"eq_companion","false","jirvingphd/amazon-reviews-nlp-analysis","4","GPL-3.0","Jupyter Notebook","2024-10-02T17:19:56Z","https://github.com/jirvingphd/amazon-reviews-nlp-analysis"
"eq_companion","true","kmesiab/cadre","4","MIT","Go","2024-01-17T21:38:12Z","https://github.com/kmesiab/cadre"
"eq_companion","false","laxmimerit/emotion-recognition-text-dataset","4","UNKNOWN","Jupyter Notebook","2020-07-26T20:02:22Z","https://github.com/laxmimerit/emotion-recognition-text-dataset"
"automation","false","leprachuan/Wee-Orchestrator","4","GPL-3.0","Python","2026-03-07T18:50:00Z","https://github.com/leprachuan/Wee-Orchestrator"
"eq_companion","false","lougau92/MA2---Towards-real-time-support-for-a-suicide-prevention-hotline-operators-","4","UNKNOWN","Jupyter Notebook","2022-06-22T15:59:02Z","https://github.com/lougau92/MA2---Towards-real-time-support-for-a-suicide-prevention-hotline-operators-"
"eq_companion","false","lucferbux/airdrop-crazy-app","4","GPL-3.0","Swift","2020-06-29T12:55:53Z","https://github.com/lucferbux/airdrop-crazy-app"
"automation","true","manoharkakumani/pinet","4","MIT","Python","2025-12-09T23:52:57Z","https://github.com/manoharkakumani/pinet"
"eq_companion","true","mehotkhan/safarnak.app","4","MIT","TypeScript","2025-12-18T09:41:02Z","https://github.com/mehotkhan/safarnak.app"
"automation","false","neurosim/ChatNeuroSim","4","UNKNOWN","","2026-03-04T06:11:59Z","https://github.com/neurosim/ChatNeuroSim"
"eq_companion","false","nicoalbanese/build-an-ai-app-companion-dec-24","4","UNKNOWN","MDX","2024-12-05T11:28:03Z","https://github.com/nicoalbanese/build-an-ai-app-companion-dec-24"
"eq_companion","false","nikh03/Emotion-Recognition-using-Natural-Language-Processing-and-BERT","4","UNKNOWN","","2021-07-28T15:55:53Z","https://github.com/nikh03/Emotion-Recognition-using-Natural-Language-Processing-and-BERT"
"eq_companion","false","ntunlplab/Dialogue-MPDD","4","UNKNOWN","","2022-06-01T17:07:40Z","https://github.com/ntunlplab/Dialogue-MPDD"
"automation","true","samugit83/SurfAi","4","Apache-2.0","Python","2025-02-08T17:50:27Z","https://github.com/samugit83/SurfAi"
"eq_companion","true","shivapreetham/SoulSync","4","MIT","Python","2025-06-15T08:40:51Z","https://github.com/shivapreetham/SoulSync"
"eq_companion","false","sholajegede/learnflow_ai","4","UNKNOWN","TypeScript","2025-07-11T18:33:06Z","https://github.com/sholajegede/learnflow_ai"
"eq_companion","false","snowholt/chefbelle","4","NOASSERTION","Jupyter Notebook","2025-06-06T00:06:51Z","https://github.com/snowholt/chefbelle"
"automation","true","taskforce-aiagent/taskforce-aiagent","4","MIT","TypeScript","2025-06-06T16:23:28Z","https://github.com/taskforce-aiagent/taskforce-aiagent"
"eq_companion","false","xingkong344/AI-3D-Interaction","4","NOASSERTION","Python","2025-12-26T12:32:31Z","https://github.com/xingkong344/AI-3D-Interaction"
"eq_companion","false","Aaradhy1609/Finvaria","3","UNKNOWN","Kotlin","2025-11-09T02:50:30Z","https://github.com/Aaradhy1609/Finvaria"
"eq_companion","true","Abdullah007bajwa/Elderly_Care_Companion","3","MIT","Dart","2024-08-28T12:39:54Z","https://github.com/Abdullah007bajwa/Elderly_Care_Companion"
"eq_companion","false","AbhinavChaudhary11/AI-Voice-Companion","3","UNKNOWN","JavaScript","2025-11-04T10:40:12Z","https://github.com/AbhinavChaudhary11/AI-Voice-Companion"
"eq_companion","true","Ankur2606/AI-Companion","3","MIT","Jupyter Notebook","2025-01-23T16:17:17Z","https://github.com/Ankur2606/AI-Companion"
"eq_companion","false","Aoi-03/Aries","3","GPL-3.0","HTML","2026-02-24T03:15:11Z","https://github.com/Aoi-03/Aries"
"eq_companion","false","ArchitAnant/Sorea","3","UNKNOWN","Kotlin","2025-12-28T07:16:05Z","https://github.com/ArchitAnant/Sorea"
"automation","true","AreedAdmin/OSS-LLM-Benchmark-Tool","3","MIT","Python","2025-03-21T06:30:20Z","https://github.com/AreedAdmin/OSS-LLM-Benchmark-Tool"
"automation","true","AxDSan/ReplyGuy","3","MIT","TypeScript","2025-02-19T21:04:46Z","https://github.com/AxDSan/ReplyGuy"
"eq_companion","false","ByteTitan-star/Agent_SoulMate","3","UNKNOWN","Python","2026-03-02T04:05:11Z","https://github.com/ByteTitan-star/Agent_SoulMate"
"eq_companion","false","Cognition-and-Language-Group/SocialSim","3","NOASSERTION","","2025-12-10T06:17:48Z","https://github.com/Cognition-and-Language-Group/SocialSim"
"eq_companion","false","Deepmalya2506/novana-career-navigator-ai","3","UNKNOWN","TypeScript","2026-03-02T05:01:25Z","https://github.com/Deepmalya2506/novana-career-navigator-ai"
"automation","false","EliAbdiel/intelligent-browser-agent-with-mcp","3","UNKNOWN","Python","2025-04-28T04:02:02Z","https://github.com/EliAbdiel/intelligent-browser-agent-with-mcp"
"eq_companion","false","EllangoK/gpt-voice-companion","3","AGPL-3.0","Python","2023-03-21T01:40:20Z","https://github.com/EllangoK/gpt-voice-companion"
"eq_companion","true","HimanshuMohanty-Git24/MindBloomAI","3","MIT","Python","2025-12-26T04:27:56Z","https://github.com/HimanshuMohanty-Git24/MindBloomAI"
"automation","false","Kirazul/LLMs2API","3","UNKNOWN","JavaScript","2025-12-29T19:26:21Z","https://github.com/Kirazul/LLMs2API"
"eq_companion","false","KomorebiLHX/CauESC","3","GPL-3.0","Python","2024-12-14T12:05:10Z","https://github.com/KomorebiLHX/CauESC"
"eq_companion","false","LakshmiNarayana2003/Baymax","3","UNKNOWN","Python","2024-09-03T11:40:36Z","https://github.com/LakshmiNarayana2003/Baymax"
"automation","false","Magenta91/MessageScraping_Advanced","3","GPL-3.0","Python","2025-09-12T14:24:27Z","https://github.com/Magenta91/MessageScraping_Advanced"
"eq_companion","true","Mih-Nig-Afe/Voice-Assistant","3","MIT","Python","2025-11-18T10:51:44Z","https://github.com/Mih-Nig-Afe/Voice-Assistant"
"eq_companion","false","NanaWaifu/NANA","3","UNKNOWN","Python","2024-12-08T07:26:50Z","https://github.com/NanaWaifu/NANA"
"eq_companion","false","PRANFS/GrokVoiceAICompanion","3","UNKNOWN","JavaScript","2026-02-16T16:22:26Z","https://github.com/PRANFS/GrokVoiceAICompanion"
"eq_companion","false","PrabhanshuKamal2121/J.A.R.V.I.S","3","UNKNOWN","","2025-07-21T12:38:13Z","https://github.com/PrabhanshuKamal2121/J.A.R.V.I.S"
"eq_companion","false","RohithMacharla11/hercycleplus","3","UNKNOWN","Dart","2025-04-28T11:09:09Z","https://github.com/RohithMacharla11/hercycleplus"
"eq_companion","false","SweetLife-Core/SweetLifeApp","3","UNKNOWN","Kotlin","2025-08-04T03:13:40Z","https://github.com/SweetLife-Core/SweetLifeApp"
"automation","false","VityazevEgor/LLMapi4free","3","UNKNOWN","Java","2026-02-16T20:23:57Z","https://github.com/VityazevEgor/LLMapi4free"
"automation","false","YufeiHouAnne/BioFlowBench","3","UNKNOWN","Python","2026-02-23T01:07:43Z","https://github.com/YufeiHouAnne/BioFlowBench"
"eq_companion","true","Zentise/KeikoChat","3","MIT","JavaScript","2026-01-07T18:56:58Z","https://github.com/Zentise/KeikoChat"
"automation","false","adam0white/GameEval","3","UNKNOWN","TypeScript","2026-02-04T20:33:32Z","https://github.com/adam0white/GameEval"
"eq_companion","false","anar-rzayev/Empathetic-Dialogue-Generation","3","UNKNOWN","Python","2023-09-14T13:56:08Z","https://github.com/anar-rzayev/Empathetic-Dialogue-Generation"
"automation","false","aryanj10/Payroll-LLM-Extractor","3","UNKNOWN","Python","2026-01-29T19:35:07Z","https://github.com/aryanj10/Payroll-LLM-Extractor"
"eq_companion","true","benank/bento","3","MIT","Svelte","2023-08-20T20:11:11Z","https://github.com/benank/bento"
"eq_companion","false","botforge-robotics/rio_mini_ros2","3","UNKNOWN","Python","2025-09-27T01:04:24Z","https://github.com/botforge-robotics/rio_mini_ros2"
"automation","true","datvt-pexdia/browser-use-js","3","MIT","JavaScript","2025-03-21T03:50:27Z","https://github.com/datvt-pexdia/browser-use-js"
"eq_companion","true","extrawest/chatbot-with-vector-store-memory-mcp-tools-and-voice-mode","3","BSD-3-Clause","Dart","2025-07-10T14:58:45Z","https://github.com/extrawest/chatbot-with-vector-store-memory-mcp-tools-and-voice-mode"
"automation","false","goodmanpzh/Awesome-LLM-SWE-Research","3","UNKNOWN","","2025-11-17T06:38:43Z","https://github.com/goodmanpzh/Awesome-LLM-SWE-Research"
"automation","true","llm-lab-org/MENA-Values-Benchmark-Evaluating-Cultural-Alignment-and-Multilingual-Bias-in-Large-Language-Models","3","MIT","HTML","2026-03-03T01:11:22Z","https://github.com/llm-lab-org/MENA-Values-Benchmark-Evaluating-Cultural-Alignment-and-Multilingual-Bias-in-Large-Language-Models"
"automation","true","megagonlabs/FuncBenchGen","3","BSD-3-Clause","Python","2026-02-10T20:01:45Z","https://github.com/megagonlabs/FuncBenchGen"
"eq_companion","false","midlaj-muhammed/LeafLens","3","UNKNOWN","TypeScript","2026-01-13T14:32:43Z","https://github.com/midlaj-muhammed/LeafLens"
"eq_companion","true","mininerva/openclaw-cardputer","3","MIT","Python","2026-02-06T09:16:01Z","https://github.com/mininerva/openclaw-cardputer"
"eq_companion","false","nanogpt-community/nanochat-android","3","UNKNOWN","Kotlin","2026-01-21T22:01:07Z","https://github.com/nanogpt-community/nanochat-android"
"automation","false","oldestlivingboy/reliableagents","3","GPL-3.0","TypeScript","2025-11-03T21:31:39Z","https://github.com/oldestlivingboy/reliableagents"
"eq_companion","false","pavi2410/AI2Companion","3","UNKNOWN","Java","2022-04-28T11:29:01Z","https://github.com/pavi2410/AI2Companion"
"eq_companion","true","purvi1508/Multimodal-Therapy-Assistant","3","MIT","Python","2025-07-03T10:16:19Z","https://github.com/purvi1508/Multimodal-Therapy-Assistant"
"eq_companion","false","pushpakcodes/MindEase_OCD_Tracker_and_AI_Companion","3","UNKNOWN","JavaScript","2026-01-21T14:11:19Z","https://github.com/pushpakcodes/MindEase_OCD_Tracker_and_AI_Companion"
"eq_companion","false","pvba-py/Nova---Voice-Assistant-","3","GPL-3.0","Python","2025-07-21T10:36:07Z","https://github.com/pvba-py/Nova---Voice-Assistant-"
"eq_companion","false","ramokhua/MindMoor","3","UNKNOWN","JavaScript","2025-06-26T09:11:24Z","https://github.com/ramokhua/MindMoor"
"eq_companion","true","rrishi0309/Mental-Health-AI-Companion","3","MIT","","2025-03-13T10:24:43Z","https://github.com/rrishi0309/Mental-Health-AI-Companion"
"eq_companion","true","sbugrayy/Saglikla-App","3","MIT","Dart","2025-12-21T11:29:04Z","https://github.com/sbugrayy/Saglikla-App"
"eq_companion","false","singam96/code-companion","3","UNKNOWN","","2024-01-13T22:53:05Z","https://github.com/singam96/code-companion"
"eq_companion","false","slythnox/TrueCompanion","3","UNKNOWN","JavaScript","2026-01-08T10:58:14Z","https://github.com/slythnox/TrueCompanion"
"eq_companion","false","solano66/chinese_emotion_dialogue_bert","3","UNKNOWN","Jupyter Notebook","2025-02-14T12:25:40Z","https://github.com/solano66/chinese_emotion_dialogue_bert"
"eq_companion","false","suhyun565/STAR","3","UNKNOWN","Python","2025-07-17T07:00:10Z","https://github.com/suhyun565/STAR"
"eq_companion","false","suzana-ilic/suzana_ilic_affective_computing","3","UNKNOWN","Jupyter Notebook","2020-04-16T11:41:34Z","https://github.com/suzana-ilic/suzana_ilic_affective_computing"
"automation","true","techwavedev/agi-agent-kit","3","Apache-2.0","Python","2026-03-06T21:55:33Z","https://github.com/techwavedev/agi-agent-kit"
"automation","true","usamadar/coding-agent-benchmark","3","MIT","Python","2026-02-18T19:28:04Z","https://github.com/usamadar/coding-agent-benchmark"
"eq_companion","false","vaarun505/Virtual-Assistant-Project","3","UNKNOWN","JavaScript","2025-08-05T15:05:55Z","https://github.com/vaarun505/Virtual-Assistant-Project"
"automation","true","wronai/curllm","3","Apache-2.0","Python","2026-02-19T14:12:24Z","https://github.com/wronai/curllm"
"automation","false","zvwgvx/polyverse-agent","3","GPL-3.0","Rust","2026-03-07T09:01:21Z","https://github.com/zvwgvx/polyverse-agent"
"eq_companion","false","4tlasX/oread-companion","2","NOASSERTION","Python","2026-02-16T01:27:56Z","https://github.com/4tlasX/oread-companion"
"eq_companion","false","AishwaryaChandel27/Vihaara--AI-powered-mental-wellness-and-healthcare-app","2","UNKNOWN","TypeScript","2025-06-17T19:19:29Z","https://github.com/AishwaryaChandel27/Vihaara--AI-powered-mental-wellness-and-healthcare-app"
"eq_companion","false","AkinduH/Sri-Lanka-Travel-Companion-App","2","UNKNOWN","Dart","2024-12-10T03:51:07Z","https://github.com/AkinduH/Sri-Lanka-Travel-Companion-App"
"automation","false","Arkel-ai/aircrawl","2","UNKNOWN","Svelte","2026-01-17T09:28:07Z","https://github.com/Arkel-ai/aircrawl"
"automation","true","BjornMelin/grammarly-mcp","2","MIT","TypeScript","2026-01-14T06:30:37Z","https://github.com/BjornMelin/grammarly-mcp"
"eq_companion","false","COS301-SE-2022/Board-Game-Companion-App","2","UNKNOWN","TypeScript","2022-10-26T13:01:01Z","https://github.com/COS301-SE-2022/Board-Game-Companion-App"
"eq_companion","false","DevNebula6/AI_companion","2","UNKNOWN","Dart","2025-11-15T21:06:54Z","https://github.com/DevNebula6/AI_companion"
"eq_companion","false","E-M-B-E-R/digimon-world-dawn-dusk-companion-app","2","UNKNOWN","TypeScript","2026-02-27T15:21:51Z","https://github.com/E-M-B-E-R/digimon-world-dawn-dusk-companion-app"
"eq_companion","false","FaazilZia/Aura-AI-","2","UNKNOWN","TypeScript","2025-12-26T05:57:21Z","https://github.com/FaazilZia/Aura-AI-"
"eq_companion","false","FahimRahmanSiam/NLP_Text_Emotion_Rec","2","UNKNOWN","Python","2022-05-13T10:14:04Z","https://github.com/FahimRahmanSiam/NLP_Text_Emotion_Rec"
"eq_companion","false","FakerBoom/FPEMF","2","UNKNOWN","Python","2025-08-22T08:52:41Z","https://github.com/FakerBoom/FPEMF"
"eq_companion","false","GP2P/PlayPal","2","UNKNOWN","HTML","2024-05-07T08:45:13Z","https://github.com/GP2P/PlayPal"
"eq_companion","false","HAAKA-org/Festifly","2","UNKNOWN","TypeScript","2025-07-23T15:28:14Z","https://github.com/HAAKA-org/Festifly"
"automation","true","HelloXesca/penpot-wizard","2","MIT","JavaScript","2026-02-26T18:28:02Z","https://github.com/HelloXesca/penpot-wizard"
"eq_companion","false","Helpmecoder6655/ai-mental-health-companion","2","UNKNOWN","Python","2025-11-04T04:12:14Z","https://github.com/Helpmecoder6655/ai-mental-health-companion"
"automation","true","ImRanjbar/FastAPI-RAG-Pipeline","2","MIT","Python","2025-07-25T14:20:19Z","https://github.com/ImRanjbar/FastAPI-RAG-Pipeline"
"eq_companion","false","KhushalRathi/MELD-SENTIMENT-SPEECH-EMOTION-RECOGNITION","2","UNKNOWN","Jupyter Notebook","2020-08-01T13:38:14Z","https://github.com/KhushalRathi/MELD-SENTIMENT-SPEECH-EMOTION-RECOGNITION"
"eq_companion","true","LakshayMohan/AI-companion","2","MIT","Python","2026-01-29T03:36:29Z","https://github.com/LakshayMohan/AI-companion"
"eq_companion","false","Lechcher/lms_saas","2","UNKNOWN","TypeScript","2026-01-21T06:51:30Z","https://github.com/Lechcher/lms_saas"
"eq_companion","false","Lokesh-tushir/Virtual-Assistant","2","UNKNOWN","Python","2024-03-08T10:01:03Z","https://github.com/Lokesh-tushir/Virtual-Assistant"
"eq_companion","false","MalakLAKSAI23/AI_App","2","UNKNOWN","C++","2023-06-09T10:53:56Z","https://github.com/MalakLAKSAI23/AI_App"
"eq_companion","false","Nikhil-Nale/Realtime-Face-Emotion-Recognition","2","UNKNOWN","Jupyter Notebook","2021-06-04T18:56:07Z","https://github.com/Nikhil-Nale/Realtime-Face-Emotion-Recognition"
"eq_companion","false","Oluwat-dev/WeatherCompanion","2","UNKNOWN","TypeScript","2025-06-05T10:28:48Z","https://github.com/Oluwat-dev/WeatherCompanion"
"eq_companion","false","PritamPrB77/Ora","2","UNKNOWN","Python","2025-08-07T06:53:40Z","https://github.com/PritamPrB77/Ora"
"automation","false","Professor-Low/Cerebro","2","NOASSERTION","Python","2026-02-28T07:16:39Z","https://github.com/Professor-Low/Cerebro"
"eq_companion","true","RanitDERIA/mindease","2","MIT","TypeScript","2026-01-01T11:39:09Z","https://github.com/RanitDERIA/mindease"
"eq_companion","false","Raufjatoi/Finmate","2","UNKNOWN","TypeScript","2025-10-29T15:30:16Z","https://github.com/Raufjatoi/Finmate"
"eq_companion","false","Rishimehta0004/video-sentiment-analysis","2","UNKNOWN","Python","2025-08-17T15:06:25Z","https://github.com/Rishimehta0004/video-sentiment-analysis"
"eq_companion","false","Sakushi-Dev/PersonaUI","2","AGPL-3.0","Python","2026-03-07T14:47:57Z","https://github.com/Sakushi-Dev/PersonaUI"
"automation","true","Sbenazar/LLM-Web-Pilot","2","MIT","JavaScript","2026-02-24T12:33:30Z","https://github.com/Sbenazar/LLM-Web-Pilot"
"eq_companion","false","ShunsukeHayashi/ai-partner-app","2","UNKNOWN","TypeScript","2025-10-17T18:15:22Z","https://github.com/ShunsukeHayashi/ai-partner-app"
"eq_companion","false","TweakScale/Companion_AirCrafts","2","GPL-2.0","Shell","2025-04-04T00:41:13Z","https://github.com/TweakScale/Companion_AirCrafts"
"automation","true","UCD-193AB-ws24/Minecapstone","2","MIT","GDScript","2025-06-13T19:29:28Z","https://github.com/UCD-193AB-ws24/Minecapstone"
"eq_companion","false","UniData-pro/speech-emotion-recognition","2","UNKNOWN","","2024-12-13T04:57:25Z","https://github.com/UniData-pro/speech-emotion-recognition"
"eq_companion","false","Vcky4/maigie","2","NOASSERTION","Python","2026-03-07T17:59:18Z","https://github.com/Vcky4/maigie"
"eq_companion","false","YipengJi/Project-Winston-Vehicle-Insurance-Companion","2","UNKNOWN","Java","2019-12-04T00:42:22Z","https://github.com/YipengJi/Project-Winston-Vehicle-Insurance-Companion"
"eq_companion","true","abhione/openclaw-mobile","2","MIT","Swift","2026-02-02T04:05:31Z","https://github.com/abhione/openclaw-mobile"
"eq_companion","false","adarsh005599/Samantha","2","UNKNOWN","JavaScript","2025-10-06T13:57:38Z","https://github.com/adarsh005599/Samantha"
"eq_companion","false","adimidania/haven-app","2","UNKNOWN","Jupyter Notebook","2024-07-29T14:47:41Z","https://github.com/adimidania/haven-app"
"eq_companion","false","akdeb/Elato-local","2","UNKNOWN","TypeScript","2026-02-11T11:40:02Z","https://github.com/akdeb/Elato-local"
